07:27:44.676 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected:  java.lang.StringIndexOutOfBoundsException
07:27:44.698 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.elasticsearch.search.SearchService.executeFetchPhase(SearchService:490)
07:37:42.053 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #151 is created.
07:37:42.053 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:37:43.044 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:37:43.044 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #152 is created.
07:37:43.044 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:37:45.421 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:37:45.422 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #153 is created.
07:37:45.422 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:37:46.631 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:37:46.631 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #154 is created.
07:37:46.631 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:37:47.936 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:37:47.936 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #155 is created.
07:37:47.936 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:37:50.520 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:37:50.520 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #156 is created.
07:37:50.520 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:37:54.393 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:37:54.393 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #157 is created.
07:37:54.393 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:37:57.672 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:37:57.672 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #158 is created.
07:37:57.672 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:38:00.307 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:38:00.307 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #159 is created.
07:38:00.307 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:38:01.226 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:38:01.226 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #160 is created.
07:38:01.226 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:38:02.145 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:38:02.145 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #161 is created.
07:38:02.145 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:38:04.358 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:38:04.358 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #162 is created.
07:38:04.358 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:38:06.612 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:38:06.612 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #163 is created.
07:38:06.612 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:38:12.987 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:38:12.988 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #164 is created.
07:38:12.988 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:38:14.106 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:38:14.106 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #165 is created.
07:38:14.106 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:38:15.527 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:38:15.527 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #166 is created.
07:38:15.527 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:38:16.565 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:38:16.565 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #167 is created.
07:38:16.565 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:38:19.210 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:38:19.210 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #168 is created.
07:38:19.210 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:38:20.242 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:38:20.242 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #169 is created.
07:38:20.242 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:38:22.559 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:38:22.560 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #170 is created.
07:38:22.560 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:38:23.536 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:38:23.536 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #171 is created.
07:38:23.536 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:38:27.956 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:38:27.956 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #172 is created.
07:38:27.956 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:38:30.491 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:38:30.491 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #173 is created.
07:38:30.491 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:38:32.638 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:38:32.638 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #174 is created.
07:38:32.638 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:38:36.320 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:38:36.320 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #175 is created.
07:38:36.321 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:38:41.225 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:38:41.225 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #176 is created.
07:38:41.225 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:38:42.146 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:38:42.146 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #177 is created.
07:38:42.146 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:38:46.407 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:38:46.407 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #178 is created.
07:38:46.408 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:38:49.154 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:38:49.154 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #179 is created.
07:38:49.155 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:38:50.498 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:38:50.498 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #180 is created.
07:38:50.498 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:38:51.480 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:38:51.480 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #181 is created.
07:38:51.480 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:38:52.471 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:38:52.472 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #182 is created.
07:38:52.472 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:38:53.523 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:38:53.524 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #183 is created.
07:38:53.524 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:39:02.240 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:39:02.241 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #184 is created.
07:39:02.241 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:39:03.327 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:39:03.328 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #185 is created.
07:39:03.328 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:39:05.394 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:39:05.394 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #186 is created.
07:39:05.394 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:39:06.442 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:39:06.442 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #187 is created.
07:39:06.442 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:39:09.816 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:39:09.816 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #188 is created.
07:39:09.816 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:39:11.408 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:39:11.409 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #189 is created.
07:39:11.409 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:39:15.034 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:39:15.034 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #190 is created.
07:39:15.034 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:39:15.797 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:39:15.797 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #191 is created.
07:39:15.797 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:39:18.235 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:39:18.235 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #192 is created.
07:39:18.235 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:39:19.713 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:39:19.713 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #193 is created.
07:39:19.713 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:39:32.617 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:39:32.617 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #194 is created.
07:39:32.617 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:39:38.825 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:39:38.825 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #195 is created.
07:39:38.825 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:39:40.409 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:39:40.409 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #196 is created.
07:39:40.409 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:39:41.708 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:39:41.708 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #197 is created.
07:39:41.708 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:39:43.458 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:39:43.458 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #198 is created.
07:39:43.458 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:39:47.057 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:39:47.057 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #199 is created.
07:39:47.057 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:39:51.393 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:39:51.393 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #200 is created.
07:39:51.393 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:39:52.691 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:39:52.691 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #201 is created.
07:39:52.691 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:39:55.982 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:39:55.982 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #202 is created.
07:39:55.982 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:39:57.142 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:39:57.142 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #203 is created.
07:39:57.142 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:39:58.424 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:39:58.424 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #204 is created.
07:39:58.424 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:39:59.576 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:39:59.577 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #205 is created.
07:39:59.577 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:40:00.871 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:40:00.871 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #206 is created.
07:40:00.871 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:40:03.022 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:40:03.022 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #207 is created.
07:40:03.022 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:40:04.195 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:40:04.195 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #208 is created.
07:40:04.195 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:40:05.385 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:40:05.385 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #209 is created.
07:40:05.385 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:40:07.212 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:40:07.213 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #210 is created.
07:40:07.213 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:40:11.952 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:40:11.952 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #211 is created.
07:40:11.952 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:40:14.691 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:40:14.691 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #212 is created.
07:40:14.691 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:40:24.305 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:40:24.305 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #213 is created.
07:40:24.305 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:40:25.757 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:40:25.757 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #214 is created.
07:40:25.757 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:40:29.000 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:40:29.001 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #215 is created.
07:40:29.001 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:40:33.145 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:40:33.145 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #216 is created.
07:40:33.145 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:40:35.180 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:40:35.181 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #217 is created.
07:40:35.181 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:40:37.151 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:40:37.151 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #218 is created.
07:40:37.152 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:40:38.291 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:40:38.292 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #219 is created.
07:40:38.292 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:40:39.537 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:40:39.537 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #220 is created.
07:40:39.537 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:40:42.572 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:40:42.572 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #221 is created.
07:40:42.573 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:40:44.038 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:40:44.038 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #222 is created.
07:40:44.038 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:40:45.942 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:40:45.942 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #223 is created.
07:40:45.943 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:40:47.970 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:40:48.006 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #224 is created.
07:40:48.006 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
07:40:49.088 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - eu.stamp.botsing.fitnessfunction.ITFFForIndexedAccess@59cbe18e: 8.5
07:40:49.088 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - generation #225 is created.
07:40:49.088 [main] INFO  e.s.b.commons.ga.strategy.mosa.MOSA - Number of covered goals are 0/1
